Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
69945.96191364147,6.906250090752174,3.517668845657556,3,21126.705411442286,233423.52053765563
52624.52966211186,6.026170840194586,4.559930557080804,2,37717.96177235661,248200.58963323646
92550.97452650726,6.450191573695994,5.815936599606414,3,33562.52788706084,325692.1926102015
83160.43435863507,6.032356574229917,6.1400585614149765,4,42615.19252535516,312019.64130058076
66685.53739255504,3.7170368095540955,4.3046944129891145,5,23328.109152224948,223656.47528951024
70403.28758491795,5.8638450893478815,9.617515013367631,3,22670.31100876241,276196.3609247468
73125.74211921329,6.600819050455365,8.27459108288036,3,40960.699074773984,299882.2178853209
39373.97697363564,6.508582659627148,6.903177480588726,4,34253.2130833011,242837.2460591252
66292.33926219105,7.377826742949286,6.108055291925617,3,14550.626533232413,234453.40478555072
59770.23628003302,6.416607694402128,5.681686545148272,1,24606.949855367297,243092.00818545689
54975.69985157627,5.702896415083166,4.572122309966646,4,33863.82653848061,243594.80903450787
65783.49560671068,7.140300476632855,6.1162207777782935,1,38377.642215465894,283399.1546360322
96965.29790274284,4.9469574815018795,6.386628810214126,4,23207.69346807045,277440.0666821587
79612.64291900514,3.2362506975445644,4.1373591367775635,3,857.4401018305871,190253.47083761022
61432.31515325805,4.673866072112472,6.501264625867346,1,35232.23185737033,265705.0495073993
78588.74172034238,3.510194710387102,5.7671114267628765,3,17796.793100560244,216335.0860650374
